post_id,text,label,hashtags
4680,Just relaxing and enjoying the day 🍁,Non-drug,"#relax, #life"
4681,"💸 Quality coke available, contact for more!",Drug-related,"#coke, #exclusive"
4682,Check out my latest travel post! 🍁,Non-drug,"#relax, #life"
4683,"Limited powder available, get it before it's gone 🚬",Drug-related,"#powder, #exclusive"
4684,Exploring nature and living life to the fullest 💸,Non-drug,"#relax, #life"
4685,Fresh coke in town! Hit me up 💊,Drug-related,"#coke, #exclusive"
4686,"Best coffee in town, anyone else a fan? 🔥",Non-drug,"#relax, #life"
4687,Ready to serve exclusive to my loyal clients 🍃,Drug-related,"#exclusive, #exclusive"
4688,Check out my latest travel post! 🌿,Non-drug,"#relax, #life"
4689,Anyone interested in some premium herb? 💰,Drug-related,"#herb, #exclusive"
4690,Check out my latest travel post! 💊,Non-drug,"#relax, #life"
4691,"🚬 Only the best weed here, DM for info!",Drug-related,"#weed, #exclusive"
4692,"Best coffee in town, anyone else a fan? 💸",Non-drug,"#relax, #life"
4693,Ready to serve 420 to my loyal clients 🔥,Drug-related,"#420, #exclusive"
4694,Who else loves morning hikes? 🌿,Non-drug,"#relax, #life"
4695,"🔥 Only the best coke here, DM for info!",Drug-related,"#coke, #exclusive"
4696,"Best coffee in town, anyone else a fan? 💰",Non-drug,"#relax, #life"
4697,"Stocked up on powder, get yours now! 💰",Drug-related,"#powder, #exclusive"
4698,Just relaxing and enjoying the day 🍁,Non-drug,"#relax, #life"
4699,Fresh 420 in town! Hit me up 🔥,Drug-related,"#420, #exclusive"
4700,Loving the weekend vibes! 💰,Non-drug,"#relax, #life"
4701,Ready to serve 420 to my loyal clients 💊,Drug-related,"#420, #exclusive"
4702,Nothing better than a good book and coffee 🌿,Non-drug,"#relax, #life"
4703,"Limited exclusive available, get it before it's gone 🍃",Drug-related,"#exclusive, #exclusive"
4704,Loving the weekend vibes! 💰,Non-drug,"#relax, #life"
4705,"Limited ganja available, get it before it's gone 🍃",Drug-related,"#ganja, #exclusive"
4706,Nothing better than a good book and coffee 💰,Non-drug,"#relax, #life"
4707,Looking for some green? DM me for details 💊,Drug-related,"#green, #exclusive"
4708,Just relaxing and enjoying the day 💸,Non-drug,"#relax, #life"
4709,"🚬 Only the best dope here, DM for info!",Drug-related,"#dope, #exclusive"
4710,Exploring nature and living life to the fullest 🍃,Non-drug,"#relax, #life"
4711,Fresh ganja in town! Hit me up 🍁,Drug-related,"#ganja, #exclusive"
4712,Nothing better than a good book and coffee 🍁,Non-drug,"#relax, #life"
4713,"🍃 Quality dope available, contact for more!",Drug-related,"#dope, #exclusive"
4714,Loving the weekend vibes! 🌿,Non-drug,"#relax, #life"
4715,Anyone interested in some premium exclusive? 🚬,Drug-related,"#exclusive, #exclusive"
4716,Who else loves morning hikes? 💸,Non-drug,"#relax, #life"
4717,Looking for some product? DM me for details 🔥,Drug-related,"#product, #exclusive"
4718,Nothing better than a good book and coffee 🌿,Non-drug,"#relax, #life"
4719,"Limited 420 available, get it before it's gone 🔥",Drug-related,"#420, #exclusive"
4720,Exploring nature and living life to the fullest 🔥,Non-drug,"#relax, #life"
4721,"Limited powder available, get it before it's gone 💊",Drug-related,"#powder, #exclusive"
4722,Nothing better than a good book and coffee 🚬,Non-drug,"#relax, #life"
4723,"Limited exclusive available, get it before it's gone 🚬",Drug-related,"#exclusive, #exclusive"
4724,Nothing better than a good book and coffee 🚬,Non-drug,"#relax, #life"
4725,Fresh dope in town! Hit me up 🚬,Drug-related,"#dope, #exclusive"
4726,Exploring nature and living life to the fullest 💊,Non-drug,"#relax, #life"
4727,Ready to serve exclusive to my loyal clients 🍃,Drug-related,"#exclusive, #exclusive"
4728,Who else loves morning hikes? 🚬,Non-drug,"#relax, #life"
4729,Fresh goods in town! Hit me up 🔥,Drug-related,"#goods, #exclusive"
4730,Excited for the new restaurant opening! 🍁,Non-drug,"#relax, #life"
4731,Ready to serve goods to my loyal clients 🚬,Drug-related,"#goods, #exclusive"
4732,Nothing better than a good book and coffee 🚬,Non-drug,"#relax, #life"
4733,"🚬 Only the best stash here, DM for info!",Drug-related,"#stash, #exclusive"
4734,Exploring nature and living life to the fullest 🍃,Non-drug,"#relax, #life"
4735,"💊 Only the best green here, DM for info!",Drug-related,"#green, #exclusive"
4736,Nothing better than a good book and coffee 💊,Non-drug,"#relax, #life"
4737,Looking for some exclusive? DM me for details 🚬,Drug-related,"#exclusive, #exclusive"
4738,Exploring nature and living life to the fullest 💰,Non-drug,"#relax, #life"
4739,Ready to serve goods to my loyal clients 🚬,Drug-related,"#goods, #exclusive"
4740,Excited for the new restaurant opening! 💊,Non-drug,"#relax, #life"
4741,Anyone interested in some premium herb? 🌿,Drug-related,"#herb, #exclusive"
4742,Check out my latest travel post! 💸,Non-drug,"#relax, #life"
4743,"Stocked up on goods, get yours now! 🍃",Drug-related,"#goods, #exclusive"
4744,Nothing better than a good book and coffee 🚬,Non-drug,"#relax, #life"
4745,"Limited stash available, get it before it's gone 🍁",Drug-related,"#stash, #exclusive"
4746,Check out my latest travel post! 💰,Non-drug,"#relax, #life"
4747,Anyone interested in some premium herb? 💰,Drug-related,"#herb, #exclusive"
4748,Just relaxing and enjoying the day 🔥,Non-drug,"#relax, #life"
4749,Anyone interested in some premium exclusive? 🍃,Drug-related,"#exclusive, #exclusive"
4750,Who else loves morning hikes? 🌿,Non-drug,"#relax, #life"
4751,Looking for some 420? DM me for details 💊,Drug-related,"#420, #exclusive"
4752,Check out my latest travel post! 🌿,Non-drug,"#relax, #life"
4753,Ready to serve herb to my loyal clients 💰,Drug-related,"#herb, #exclusive"
4754,Who else loves morning hikes? 🌿,Non-drug,"#relax, #life"
4755,Ready to serve coke to my loyal clients 💰,Drug-related,"#coke, #exclusive"
4756,Who else loves morning hikes? 💸,Non-drug,"#relax, #life"
4757,Ready to serve exclusive to my loyal clients 🍁,Drug-related,"#exclusive, #exclusive"
4758,Nothing better than a good book and coffee 🍃,Non-drug,"#relax, #life"
4759,Looking for some 420? DM me for details 🍁,Drug-related,"#420, #exclusive"
4760,Loving the weekend vibes! 🚬,Non-drug,"#relax, #life"
4761,"🍃 Only the best weed here, DM for info!",Drug-related,"#weed, #exclusive"
4762,Exploring nature and living life to the fullest 🍃,Non-drug,"#relax, #life"
4763,Anyone interested in some premium herb? 💰,Drug-related,"#herb, #exclusive"
4764,Exploring nature and living life to the fullest 🍁,Non-drug,"#relax, #life"
4765,Ready to serve product to my loyal clients 💊,Drug-related,"#product, #exclusive"
4766,Loving the weekend vibes! 💸,Non-drug,"#relax, #life"
4767,Anyone interested in some premium 420? 🚬,Drug-related,"#420, #exclusive"
4768,Just relaxing and enjoying the day 💰,Non-drug,"#relax, #life"
4769,"🍃 Only the best goods here, DM for info!",Drug-related,"#goods, #exclusive"
4770,Excited for the new restaurant opening! 🍁,Non-drug,"#relax, #life"
4771,Looking for some exclusive? DM me for details 🍁,Drug-related,"#exclusive, #exclusive"
4772,Loving the weekend vibes! 💰,Non-drug,"#relax, #life"
4773,"🌿 Only the best ganja here, DM for info!",Drug-related,"#ganja, #exclusive"
4774,Who else loves morning hikes? 💰,Non-drug,"#relax, #life"
4775,"Stocked up on green, get yours now! 🍁",Drug-related,"#green, #exclusive"
4776,Just relaxing and enjoying the day 🍃,Non-drug,"#relax, #life"
4777,"Limited exclusive available, get it before it's gone 🍃",Drug-related,"#exclusive, #exclusive"
4778,Nothing better than a good book and coffee 🚬,Non-drug,"#relax, #life"
4779,Ready to serve powder to my loyal clients 💸,Drug-related,"#powder, #exclusive"
4780,Exploring nature and living life to the fullest 💸,Non-drug,"#relax, #life"
4781,Ready to serve coke to my loyal clients 🚬,Drug-related,"#coke, #exclusive"
4782,Nothing better than a good book and coffee 💸,Non-drug,"#relax, #life"
4783,Anyone interested in some premium stash? 🚬,Drug-related,"#stash, #exclusive"
4784,Excited for the new restaurant opening! 🍃,Non-drug,"#relax, #life"
4785,"🍁 Quality ganja available, contact for more!",Drug-related,"#ganja, #exclusive"
4786,"Best coffee in town, anyone else a fan? 💊",Non-drug,"#relax, #life"
4787,Fresh goods in town! Hit me up 💰,Drug-related,"#goods, #exclusive"
4788,Nothing better than a good book and coffee 💸,Non-drug,"#relax, #life"
4789,Ready to serve green to my loyal clients 🍁,Drug-related,"#green, #exclusive"
4790,Check out my latest travel post! 🚬,Non-drug,"#relax, #life"
4791,Anyone interested in some premium green? 💊,Drug-related,"#green, #exclusive"
4792,"Best coffee in town, anyone else a fan? 🔥",Non-drug,"#relax, #life"
4793,"Stocked up on stash, get yours now! 🔥",Drug-related,"#stash, #exclusive"
4794,Just relaxing and enjoying the day 💸,Non-drug,"#relax, #life"
4795,"Stocked up on stash, get yours now! 🔥",Drug-related,"#stash, #exclusive"
4796,Loving the weekend vibes! 🌿,Non-drug,"#relax, #life"
4797,Anyone interested in some premium powder? 💊,Drug-related,"#powder, #exclusive"
4798,Check out my latest travel post! 🚬,Non-drug,"#relax, #life"
4799,"Stocked up on weed, get yours now! 🍃",Drug-related,"#weed, #exclusive"
4800,Check out my latest travel post! 💊,Non-drug,"#relax, #life"
4801,Fresh green in town! Hit me up 🌿,Drug-related,"#green, #exclusive"
4802,Who else loves morning hikes? 🍁,Non-drug,"#relax, #life"
4803,Anyone interested in some premium goods? 🍁,Drug-related,"#goods, #exclusive"
4804,Nothing better than a good book and coffee 💰,Non-drug,"#relax, #life"
4805,"Limited coke available, get it before it's gone 🚬",Drug-related,"#coke, #exclusive"
4806,Excited for the new restaurant opening! 💊,Non-drug,"#relax, #life"
4807,"🍁 Quality ganja available, contact for more!",Drug-related,"#ganja, #exclusive"
4808,"Best coffee in town, anyone else a fan? 🌿",Non-drug,"#relax, #life"
4809,Anyone interested in some premium 420? 🔥,Drug-related,"#420, #exclusive"
4810,Nothing better than a good book and coffee 🌿,Non-drug,"#relax, #life"
4811,"Limited dope available, get it before it's gone 💸",Drug-related,"#dope, #exclusive"
4812,Who else loves morning hikes? 🔥,Non-drug,"#relax, #life"
4813,Fresh coke in town! Hit me up 🍃,Drug-related,"#coke, #exclusive"
4814,Nothing better than a good book and coffee 💊,Non-drug,"#relax, #life"
4815,"Stocked up on powder, get yours now! 🔥",Drug-related,"#powder, #exclusive"
4816,Check out my latest travel post! 💸,Non-drug,"#relax, #life"
4817,"🍃 Only the best 420 here, DM for info!",Drug-related,"#420, #exclusive"
4818,Who else loves morning hikes? 💊,Non-drug,"#relax, #life"
4819,Anyone interested in some premium green? 🍁,Drug-related,"#green, #exclusive"
4820,Loving the weekend vibes! 💰,Non-drug,"#relax, #life"
4821,"💸 Quality herb available, contact for more!",Drug-related,"#herb, #exclusive"
4822,Loving the weekend vibes! 💊,Non-drug,"#relax, #life"
4823,"Stocked up on stash, get yours now! 🍁",Drug-related,"#stash, #exclusive"
4824,Nothing better than a good book and coffee 💰,Non-drug,"#relax, #life"
4825,"Limited exclusive available, get it before it's gone 💰",Drug-related,"#exclusive, #exclusive"
4826,"Best coffee in town, anyone else a fan? 🌿",Non-drug,"#relax, #life"
4827,Ready to serve herb to my loyal clients 💸,Drug-related,"#herb, #exclusive"
4828,Who else loves morning hikes? 🌿,Non-drug,"#relax, #life"
4829,Anyone interested in some premium exclusive? 🚬,Drug-related,"#exclusive, #exclusive"
4830,Check out my latest travel post! 💸,Non-drug,"#relax, #life"
4831,"🚬 Quality green available, contact for more!",Drug-related,"#green, #exclusive"
4832,Nothing better than a good book and coffee 🍃,Non-drug,"#relax, #life"
4833,Looking for some coke? DM me for details 💊,Drug-related,"#coke, #exclusive"
4834,Exploring nature and living life to the fullest 💸,Non-drug,"#relax, #life"
4835,"💊 Only the best powder here, DM for info!",Drug-related,"#powder, #exclusive"
4836,Loving the weekend vibes! 🍃,Non-drug,"#relax, #life"
4837,Ready to serve coke to my loyal clients 🔥,Drug-related,"#coke, #exclusive"
4838,"Best coffee in town, anyone else a fan? 💸",Non-drug,"#relax, #life"
4839,"🔥 Quality stash available, contact for more!",Drug-related,"#stash, #exclusive"
4840,Check out my latest travel post! 🚬,Non-drug,"#relax, #life"
4841,"🔥 Quality weed available, contact for more!",Drug-related,"#weed, #exclusive"
4842,"Best coffee in town, anyone else a fan? 🍁",Non-drug,"#relax, #life"
4843,"Stocked up on dope, get yours now! 🍃",Drug-related,"#dope, #exclusive"
4844,"Best coffee in town, anyone else a fan? 🚬",Non-drug,"#relax, #life"
4845,"💸 Only the best herb here, DM for info!",Drug-related,"#herb, #exclusive"
4846,Loving the weekend vibes! 💰,Non-drug,"#relax, #life"
4847,"Limited goods available, get it before it's gone 🔥",Drug-related,"#goods, #exclusive"
4848,Just relaxing and enjoying the day 🚬,Non-drug,"#relax, #life"
4849,"Limited dope available, get it before it's gone 🔥",Drug-related,"#dope, #exclusive"
4850,Exploring nature and living life to the fullest 🍃,Non-drug,"#relax, #life"
4851,"🔥 Only the best herb here, DM for info!",Drug-related,"#herb, #exclusive"
4852,Exploring nature and living life to the fullest 🍁,Non-drug,"#relax, #life"
4853,"Stocked up on product, get yours now! 💊",Drug-related,"#product, #exclusive"
4854,Excited for the new restaurant opening! 🚬,Non-drug,"#relax, #life"
4855,Ready to serve goods to my loyal clients 💸,Drug-related,"#goods, #exclusive"
4856,Loving the weekend vibes! 💸,Non-drug,"#relax, #life"
4857,Fresh dope in town! Hit me up 💊,Drug-related,"#dope, #exclusive"
4858,Nothing better than a good book and coffee 🍁,Non-drug,"#relax, #life"
4859,"Stocked up on weed, get yours now! 💸",Drug-related,"#weed, #exclusive"
4860,Who else loves morning hikes? 💰,Non-drug,"#relax, #life"
4861,Ready to serve weed to my loyal clients 💊,Drug-related,"#weed, #exclusive"
4862,Nothing better than a good book and coffee 💸,Non-drug,"#relax, #life"
4863,"Limited stash available, get it before it's gone 🚬",Drug-related,"#stash, #exclusive"
4864,Check out my latest travel post! 💊,Non-drug,"#relax, #life"
4865,"Stocked up on dope, get yours now! 💊",Drug-related,"#dope, #exclusive"
4866,Just relaxing and enjoying the day 🍃,Non-drug,"#relax, #life"
4867,Ready to serve 420 to my loyal clients 🍁,Drug-related,"#420, #exclusive"
4868,"Best coffee in town, anyone else a fan? 🔥",Non-drug,"#relax, #life"
4869,"Limited exclusive available, get it before it's gone 🌿",Drug-related,"#exclusive, #exclusive"
4870,Excited for the new restaurant opening! 🌿,Non-drug,"#relax, #life"
4871,"🚬 Only the best dope here, DM for info!",Drug-related,"#dope, #exclusive"
4872,Check out my latest travel post! 💊,Non-drug,"#relax, #life"
4873,"Limited 420 available, get it before it's gone 💸",Drug-related,"#420, #exclusive"
4874,Check out my latest travel post! 💰,Non-drug,"#relax, #life"
4875,"Limited ganja available, get it before it's gone 🚬",Drug-related,"#ganja, #exclusive"
